00:03:30 fe80::212:6d02:0:310d,ff02::1a,73,1,
00:03:32 fe80::212:6d02:0:4035,ff02::1a,55,1,
00:03:33 fe80::212:6d02:0:3005,ff02::1a,67,1,
00:03:33 fe80::212:6d02:0:4034,ff02::1a,25,1,
00:03:33 fe80::212:6d02:0:400f,ff02::1a,61,1,
00:03:33 fe80::212:6d02:0:310d,ff02::1a,74,1,
00:03:34 fe80::212:6d02:0:4043,ff02::1a,37,1,
00:03:34 fe80::212:6d02:0:304e,ff02::1a,48,1,
00:03:34 fe80::212:6d02:0:4012,ff02::1a,78,1,
00:03:34 fe80::212:6d02:0:3041,ff02::1a,43,1,
00:03:34 fe80::212:6d02:0:400d,ff02::1a,91,1,
00:03:34 ,31,,
00:03:38 fe80::212:6d02:0:400d,ff02::1a,92,1,
00:03:39 fe80::212:6d02:0:304e,ff02::1a,49,1,
00:03:39 fe80::212:6d02:0:3041,ff02::1a,44,1,
00:03:39 fe80::212:6d02:0:4043,ff02::1a,38,1,
00:03:39 ,32,,
00:03:40 fe80::212:6d02:0:4034,ff02::1a,26,1,
00:03:41 fe80::212:6d02:0:3005,ff02::1a,68,1,
00:03:41 fe80::212:6d02:0:400f,ff02::1a,62,1,
00:03:41 fe80::212:6d02:0:4035,ff02::1a,56,1,
00:03:41 fe80::212:6d02:0:4012,ff02::1a,79,1,
00:03:41 fe80::212:6d02:0:310d,ff02::1a,75,1,
00:03:53 fe80::212:6d02:0:304e,ff02::1a,50,1,
00:03:54 fe80::212:6d02:0:4012,ff02::1a,80,1,
00:03:55 fe80::212:6d02:0:4035,ff02::1a,57,1,
00:03:56 fe80::212:6d02:0:3005,ff02::1a,69,1,
00:03:56 fe80::212:6d02:0:400f,ff02::1a,63,1,
00:03:56 fe80::212:6d02:0:310d,ff02::1a,76,1,
00:03:56 fe80::212:6d02:0:4034,ff02::1a,27,1,
00:03:57 fe80::212:6d02:0:4043,ff02::1a,39,1,
00:03:58 fe80::212:6d02:0:4013,ff02::1a,33,1,
00:03:58 fe80::212:6d02:0:3041,ff02::1a,45,1,
00:03:58 fe80::212:6d02:0:400d,ff02::1a,93,1,
